"title","date_time_begin","date_time_end","url","location_name","location_lat","location_lng","tags"
"Wikipedia Stammtisch München","2009-11-11T19:00:00","","http://de.wikipedia.org/wiki/Wikipedia:M%C3%BCnchen","Dal Cavaliere","48.1287082","11.5947714",""
"IT's feierabend","2009-11-11T20:00:00","","http://niederlassung.org/","Niederlassung","48.1326463388206","11.5771876145444",""
"World Usability Day 2009","2009-11-12T09:00:00","2009-11-12T17:00:00","http://worldusabilityday.de/groups/muenchen","Deutsches Museum Verkehrszentrum","48.1328","11.5459",""
"Introduction to Scrum","2009-11-12T18:00:00","","http://www.mayflower.de","Mayflower","48.1353024510486","11.5853190422058",""
"Podiumsdiskussion - Genossenschaftsmodell für CoWorking","2009-11-13T12:30:00","","http://niederlassung.mixxt.de","Niederlassung","48.1326463388206","11.5771876145444",""
"Eltern-LAN","2009-11-13T15:00:00","","http://www1.bpb.de/veranstaltungen/5OSRWT","Mediadesign Hochschule","48.1165888","11.603602",""
"Ubuntu Anwendertreffen","2009-11-13T19:00:00","","http://www.example.com","Froschkönig","48.1509485","11.5424327",""
"Gründertage EXISTENZ 2009","2009-11-14T10:00:00","2009-11-14T17:30:00","http://www.example.com","M, O, C,","48.19784","11.61132",""
"Das Eclipse Process Framework","2009-11-16T18:00:00","","http://www.gi-muc-ak-req.de","vtmw GmbH","48.0950879","11.523659",""
"Konflikte im IT-Bereich erfolgreich lösen","2009-11-16T18:30:00","","http://www.7-it.de","Marriott","48.1372502","11.5594417",""
"Modellierung von komponentenorientierter Architektur mit DSL-Tools","2009-11-17T18:00:00","","http://www.munichdot.net/Events/580.aspx","Firma TESIS","48.09886","11.53357",""
"Deutsche Gesellschaft für Projektmanagement","2009-11-17T18:00:00","","http://www.gpm-ipma.de/events/veranstaltungsdetails/event/warum-funktionieren-veraenderungen-nicht.html","Akademikerpastoral der Erzdiözese Freising","48.142365","11.559377",""
"OpenStreetMap-Treff","2009-11-17T19:00:00","","http://wiki.openstreetmap.org/index.php/M%C3%BCnchen","Alter Wirt Ramersdorf","48.1148638","11.6147689",""
"Gründerabend","2009-11-18T18:00:00","","http://www.example.com","gate Garchinger Technologie- und Gründerzentrum GmbH","48.2686977","11.6649485",""
"Munich OpenSolaris Usergroup Treffen","2009-11-18T19:00:00","","http://www.mucosug.org/","Sun Microsystems GmbH","48.15772","11.75938",""
"nerdnite","2009-11-18T19:00:00","","http://muenchen.nerdnite.com/","Bavarese","48.12141","11.5606",""
"LUG München","2009-11-18T20:00:00","","http://www.muc-lug.de/","Gaststätte ""Rhaetenhaus""","48.1447889","11.5629235",""
"Zend Framework Anwendungen mit Zend Studio 7","2009-11-19T18:00:00","","http://www.mayflower.de","Mayflower","48.1353024510486","11.5853190422058",""
"Projektübergreifendes Open-Source-Treffen in München","2009-11-20T17:00:00","","http://www.opensourcetreffen.de/","Café Netzwerk","48.14403","11.56236",""
"Java User Group","2009-11-23T19:00:00","","http://www.jugm.de/","Firma mgm technology partners","48.1881217","11.5856197",""
"Treffen der Münchner Perlmonger","2009-11-24T19:00:00","","http://munich.pm.org/","Trattoria Marinella","48.1330984","11.6072911",""
"Open Web Application Security Project","2009-11-24T19:00:00","","http://www.owasp.org/index.php/OWASP_German_Chapter_Stammtisch_Initiative#tab=M.C3.BCnchen","Gasthaus Fagana","48.2086046","11.5313107",""
"Scrumtisch München","2009-11-24T19:00:00","","http://www.example.com","Kolpinghaus München","48.1380112","11.5640642",""
"Twittwoch","2009-11-25T19:00:00","","http://niederlassung.org/","Niederlassung","48.1326463388206","11.5771876145444",""
"Web 2.0 Security revisited","2009-11-26T18:00:00","","http://blog.thinkphp.de/archives/462-Web-2.0-Security-revisited-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"Lean-Netzwerktreffen","2009-11-26T18:30:00","2009-11-26T21:00:00","https://www.xing.com/net/lean/forums","Villa Flora","48.131882","11.5296433",""
"MobileMonday: National Summit & KUDOS Award Ceremony","2009-11-30T16:30:00","","http://www.example.com","Telekom Ten Towers","48.1317872","11.6144655",""
"Nagios-Stammtisch: Ein Nagios Webinterface auf Basis des MKLivestatus Addons","2009-11-30T18:00:00","","http://www.example.com","Firma ConSol","48.12526","11.58897",""
"IT-Stammtische München: Microsoft Windows 7","2009-12-01T18:30:00","","http://www.1monkey.de/it-stammtische-muenchen.html","Gaststätte Zunfthaus","48.1261487","11.5624739",""
"Social Web Breakfast: Erfolgsfaktoren für den Community-Aufbau am Beispiel einer Verlags-Community","2009-12-02T08:30:00","2009-12-02T10:30:00","http://www.example.com","LOUNGE2, Mathäser Filmpalast","48.1391","11.56376",""
".NET Coding Dojo München für Einsteiger","2009-12-02T18:30:00","","http://www.example.com","AutoScout24 GmbH","48.12338","11.60491",""
"Münchener Computerlinguistik-Stammtisch","2009-12-02T19:00:00","","http://www.example.com","Café Luna","48.1503032","11.5844514",""
"OpenCoffee Club Munich","2009-12-04T09:00:00","2009-12-04T11:00:00","http://www.example.com","Restaurant Brenner","48.139058","11.581843",""
"Android Usergroup München","2009-12-07T00:00:00","","http://www.example.com","","","",""
"Java User Group","2009-12-07T19:00:00","","http://www.jugm.de/","Firma mgm technology partners","48.1881217","11.5856197",""
"TOGAF – The Open Group Architecture Framework","2009-12-07T19:30:00","","http://wwwspies.informatik.tu-muenchen.de/cgi-bin/gi/mhw.cgi?src=rg-muc&sub=Termine&seite=09-12-07&ext=2010","Hotel Eden-Wolff","48.14168","11.55931",""
"µc³ Öffentliches Treffen","2009-12-08T00:00:00","","http://muc.ccc.de/treffen.html.de","Chaos Computer Club München (CCC)","48.153661358","11.5607768297",""
"agiletuesday","2009-12-08T19:00:00","","http://www.example.com","Conti Bistro im Haus der Bayerischen Wirtschaft","48.1430956766712","11.5700626373291",""
"b-neun jam","2009-12-09T09:00:00","2009-12-09T11:00:00","http://www.b-neun.com/termine/jam","b-neun Media & Technology Center","48.18768","11.65535",""
"DOAG - Sicheres Testdatenmanagement - Oracle Datamasking Best Practices","2009-12-09T17:30:00","2009-12-09T19:30:00","http://mydoag.doag.org/termine/termine.php?tid=401423","","","",""
"Symfony Usergroup München","2009-12-09T19:00:00","","http://www.example.com","e/t/s didactic media","48.1469578","11.4590195",""
"Self-signed certificates & TLS vhosting","2009-12-10T18:00:00","","http://blog.thinkphp.de/archives/472-Self-signed-certificates-TLS-vhosting,-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"Ubuntu Anwendertreffen","2009-12-10T19:00:00","","http://wiki.ubuntuusers.de/Anwendertreffen/M%C3%BCnchen","Froschkönig","48.1509485","11.5424327",""
"CocoaHeads - Git Vortrag Teil II","2009-12-10T19:00:00","","http://www.example.com","Tumblinger Str. 20","48.126754","11.5590624",""
"Wikipedia Stammtisch München","2009-12-12T19:00:00","","http://de.wikipedia.org/wiki/Wikipedia:M%C3%BCnchen","Dal Cavaliere","48.1287082","11.5947714",""
"Hibernate Just For Fun","2009-12-14T19:00:00","","http://www.jbug-munich.de/index.php/termine","Firma mgm technology partners","48.1881217","11.5856197",""
"sage-muc: Bacula Backup-Software","2009-12-14T19:00:00","","http://www.guug.de/lokal/muenchen","","","",""
"OpenStreetMap-Treff","2009-12-15T19:00:00","","http://wiki.openstreetmap.org/index.php/M%C3%BCnchen","Alter Wirt Ramersdorf","48.1148638","11.6147689",""
"Start-up Hilfe: Alles rund um Softwaredevelopment und IT-Infrastruktur","2009-12-15T19:00:00","","http://www.example.com","CDTM","48.1459668","11.5696282",""
"Open Web Application Security Project","2009-12-16T19:00:00","","http://www.owasp.org/index.php/OWASP_German_Chapter_Stammtisch_Initiative#tab=M.C3.BCnchen","Restaurant/Biergarten Löwe und Raute","48.1495787","11.5488442",""
"Drupal Regional Treffen Bayern","2009-12-16T19:00:00","","http://groups.drupal.org/m%C3%BCnchen","EineWelt Haus","48.13769","11.55287",""
"Nerd Nite München","2009-12-16T20:00:00","","http://muenchen.nerdnite.com/","i-camp","48.122443","11.5776683",""
"LUG München","2009-12-16T20:00:00","","http://www.muc-lug.de/","Gaststätte ""Rhaetenhaus""","48.1447889","11.5629235",""
"Hadoop User Group Meeting","2009-12-17T17:30:00","","http://twitter.com/larsgeorge","eCircle AG, Bruckmann Building, München","48.15069","11.5468",""
"Ubuntu Anwendertreffen","2009-12-18T19:00:00","","http://wiki.ubuntuusers.de/Anwendertreffen/M%C3%BCnchen","Froschkönig","48.1509485","11.5424327",""
"Google Wave Hackathon","2009-12-19T10:00:00","2009-12-20T12:00:00","http://sites.google.com/a/gtugs.org/munich/home","Center for Digital Technology and Management","48.145916","11.569633",""
"Nerdmare Before Christmas","2009-12-21T18:30:00","","http://silberkind.de/MyNerdmare","Niederlassung","48.1326463388206","11.5771876145444",""
"Nagios-Stammtisch","2010-01-04T18:00:00","","http://www.nagios-portal.org/wbb/index.php?page=Thread&threadID=10837&pageNo=11&s=9758a65ebdb5522c68c92c03e5c3e039dfd8ab86","Firma ConSol","48.12526","11.58897",""
"Ubuntu Anwendertreffen","2010-01-08T19:00:00","","http://wiki.ubuntuusers.de/Anwendertreffen/M%C3%BCnchen","Froschkönig","48.1509485","11.5424327",""
"Hibernate Tuning","2010-01-11T19:00:00","","http://www.jbug-munich.de/index.php/termine","Firma mgm technology partners","48.1881217","11.5856197",""
"Admin-Stammtisch: Virtualisierungstechnologien","2010-01-11T19:00:00","","http://www.guug.de/lokal/muenchen","","","",""
"Wikipedia Stammtisch München","2010-01-11T19:00:00","","http://de.wikipedia.org/wiki/Wikipedia:M%C3%BCnchen","Dal Cavaliere","48.1287082","11.5947714",""
"Lösungen aus einem Guss - LiSoG>>Open Source Stack","2010-01-11T19:30:00","","http://wwwspies.informatik.tu-muenchen.de","Hotel Eden-Wolff","48.14168","11.55931",""
"Typo3 Usergroup: Digital Asset Management","2010-01-12T19:00:00","","http://www.mtug.de","Kulturzentrum Giesinger Bahnhof","48.1102657","11.5961886",""
"Agile Tuesday: System Dynamics - Agile Projekte simulieren?","2010-01-12T19:00:00","","http://agiletuesday.org/tiki-index.php?page=SystemDynamics120110","Conti Bistro im Haus der Bayerischen Wirtschaft","48.1430956766712","11.5700626373291",""
"µc³ Öffentliches Treffen","2010-01-12T19:30:00","","http://muc.ccc.de/treffen.html.de","Chaos Computer Club München (CCC)","48.153661358","11.5607768297",""
"Mayflower: Drupal 6 - Aufbau/API/Best practices","2010-01-14T18:00:00","","http://blog.thinkphp.de/archives/480-Drupal-6-AufbauAPIBest-practices-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"Den kleinsten Bausteinen der Materie und ihren fundamentalen Wechselwirkungen auf der Spur","2010-01-14T19:15:00","","http://www.physik.lmu.de/aus_der_fakultaet/kolloquien/physik_modern/140110_reisert/index.html","Fakultät für Physik der LMU München, Hörsaal E7","48.149538","11.579204",""
"BICC-Talk Erfahrungsaustausch Mobile Anwendungen","2010-01-18T17:00:00","","http://bicc-net.de/events/termine/bicc-talk-erfahrungsaustausch-mobile-anwendungen","gate Garchinger Technologie- und Gründerzentrum GmbH","48.2686977","11.6649485",""
"Requirements Management im Umfeld der Agilität","2010-01-18T18:00:00","","http://www.gi-muc-ak-req.de/","Firma TNG Technology Consulting GmbH","48.1861991","11.6547822",""
".net Developers Group München: Was ist neu in C# 4.0?","2010-01-19T18:00:00","","http://www.munichdot.net/Events/582.aspx","Firma TESIS","48.09886","11.53357",""
"Adobe Flex UG München: JavaFX in der RIA Welt","2010-01-19T19:00:00","","http://www.fugmuc.de/javafx-in-der-ria-welt_668.html","Publicis KommunikationsAgentur GmbH, GWA","48.1233028","11.5488053",""
"Open Web Application Security Project","2010-01-19T19:00:00","","http://www.owasp.org/index.php/OWASP_German_Chapter_Stammtisch_Initiative#tab=M.C3.BCnchen","Restaurant/Biergarten Löwe und Raute","48.1495787","11.5488442",""
"Scrumtisch München","2010-01-19T19:00:00","2010-01-19T22:00:00","https://www.xing.com/events/scrumtisch-munchen-447199","Kolpinghaus München","48.1380112","11.5640642",""
"OpenStreetMap-Treff","2010-01-19T19:00:00","","http://wiki.openstreetmap.org/index.php/M%C3%BCnchen","Alter Wirt Ramersdorf","48.1148638","11.6147689",""
"SEO-Stammtisch","2010-01-19T19:00:00","","http://www.seo-nomaden.de/110-seo-stammtisch-190110.html","Hofbräukeller am Wiener Platz","48.134027","11.5953283",""
"Windows Azure Infodays","2010-01-20T10:00:00","2010-01-20T17:00:00","http://beta.blogs.msdn.com/jansche/archive/2009/12/15/windows-azure-infodays-starten-am-20-01-2009-jetzt-anmelden.aspx","Microsoft München","48.29045","11.58162",""
".NET Coding Dojo München","2010-01-20T18:30:00","","https://www.xing.com/events/net-coding-dojo-munchen-449437","AutoScout24 GmbH","48.12338","11.60491",""
"Drupal München Meeting","2010-01-20T19:00:00","","http://groups.drupal.org/node/44488","EineWelt Haus","48.13769","11.55287",""
"CocoaHeads Munich: XCode effizienter einsetzen","2010-01-20T19:00:00","","http://cocoaheads.org/de/Munich/","Patrick Stein's Buro","48.126754","11.5590624",""
"Munich OpenSolaris Usergroup Treffen: COMSTAR","2010-01-20T19:00:00","","http://www.mucosug.org/","Niederlassung","48.1326463388206","11.5771876145444",""
"LUG München","2010-01-20T20:00:00","","http://www.muc-lug.de/","Gaststätte ""Rhaetenhaus""","48.1447889","11.5629235",""
"Mayflower München: Voldemort, Hadoop & Co.","2010-01-21T18:00:00","","http://blog.thinkphp.de/archives/482-Voldemort,-Hadoop-Co.-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"Münchner Python Stammtisch: Cython","2010-01-21T18:30:00","","http://python.net/pipermail/python-de/2010q1/009215.html","Institut für Informatik, LMU","48.149749","11.594388",""
"Ideen Jam! Founders","2010-01-21T19:00:00","","http://www.teg-ev.de/index.php?option=com_content&task=view&id=135&Itemid=83","LMU Entrepreneurship Center,","48.1549987","11.5857826",""
"web.in.bewegung","2010-01-23T09:30:00","2010-01-23T17:15:00","http://www.web-in-bewegung.de/","Gasteig","48.1315038539583","11.5914022922516",""
"Münchner Physik Kolloqium: Die Signalübertragung zwischen Hirn und Halbleiter","2010-01-25T17:15:00","","http://www.physik.tu-muenchen.de/aktuelles/veranstaltungen/MPK/","Fakultät für Physik der LMU München, Hörsaal E7","48.149538","11.579204",""
"Java User Group","2010-01-25T19:00:00","","http://www.jugm.de/","Firma mgm technology partners","48.1881217","11.5856197",""
"AK Enterprise Architecture Management","2010-01-25T19:00:00","","http://www.akeam.de","Cirquent GmbH","48.1372535533","11.6472458839",""
"TEG: Gründerabend mit VerkehrsmittelVergleich.de","2010-01-26T19:00:00","","http://www.amiando.com/TEG_verkehrsmittelvergleich.html","CDTM","48.1459668","11.5696282",""
"GirlGeekDinner","2010-01-26T19:00:00","","http://girlgeekdinner.de/girl-geek-dinner-munchen-26-januar-dld-edition-143","Niederlassung","48.1326463388206","11.5771876145444",""
"Münchener Open-Source-Treffen","2010-01-27T18:30:00","","http://www.opensourcetreffen.de/","Café Netzwerk","48.14403","11.56236",""
"mobile zeitgeist München Mixer","2010-01-27T19:00:00","","https://www.xing.com/events/mobile-zeitgeist-munchen-mixer-449192","Volksgarten","48.14739","11.56035",""
"MobileMonday Demo Night @ M-Days","2010-01-28T16:30:00","","http://www.mobile-monday.de/events/mobilemonday-demo-night-mdays","BMW Welt","48.1714582","11.5419624",""
"PowerShell Community Treffen","2010-01-28T18:00:00","","http://www.powershell-ag.de/ps/CommunityTreffen/tabid/117/Default.aspx","Microsoft München","48.29045","11.58162",""
"Mayflower München: Android/iPhone Apps mit Titanium Developer","2010-01-28T18:00:00","","http://blog.thinkphp.de/archives/485-AndroidiPhone-Apps-mit-Titanium-Developer-VortragMayflower-Muenchen-diesmal!.html","Mayflower","48.1353024510486","11.5853190422058",""
"Lean-Netzwerktreffen","2010-01-28T18:30:00","","https://www.xing.com/net/lean/lean-thinkers-regionaltreffen-81798/lean-thinkers-treffen-in-munchen-17029534/26888534/#26888534","Villa Flora","48.131882","11.5296433",""
"Eclipse Stammtisch München","2010-01-28T19:00:00","","https://www.xing.com/events/eclipse-stammtisch-munchen-449194","Wirtshaus im Grüntal","48.167344","11.6207999",""
"Nerd Nite München","2010-01-28T20:00:00","","http://muenchen.nerdnite.com/","Die Repüblik","48.1615142","11.5909271",""
"Global Game Jam 2010 in München","2010-01-29T16:00:00","2010-01-31T17:00:00","http://de.amiando.com/ggjmuc.html?page=343966","Mediadesign Hochschule","48.1165888","11.603602",""
"Red Hat TechDay","2010-02-02T14:00:00","","http://www.de.redhat.com/events/","Allianz Arena","48.2186","11.62362",""
"Wikipedia Stammtisch","2010-02-02T19:00:00","","http://de.wikipedia.org/wiki/Wikipedia:M%C3%BCnchen","Dal Cavaliere","48.1287082","11.5947714",""
"Munich Typo3 Usergroup","2010-02-02T19:00:00","","http://www.mtug.de/treffen/veranstaltungen-2010/februar.html#c202","Kulturzentrum Giesinger Bahnhof","48.1102657","11.5961886",""
"Twittwoch","2010-02-03T19:00:00","","http://www.twittwoch.de/kategorien/twittwoch-muenchen","Niederlassung","48.1326463388206","11.5771876145444",""
